request_id,forecast_time,power_output_w,power_output_f0_w,power_output_f10_w,power_output_f25_w,power_output_f50_w,power_output_f75_w,power_output_f90_w,power_output_f100_w,system_temperature_c,nominal_output_efficiency,air_temperature_c,cloud_cover_total,cloud_cover_high,cloud_cover_medium,cloud_cover_low,system_radiation_global_wm2,system_radiation_direct_wm2,system_radiation_diffuse_wm2,radiation_global_wm2,radiation_direct_wm2,radiation_diffuse_wm2
4405,2020-10-12 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.55,NaN,8.55,91.1,83.4,1.2,46.2,NaN,NaN,NaN,0.01,0,0.01
4405,2020-10-12 09:00:00+03,66.2,10.2,46.1,72.9,114.5,142.9,161.1,173.1,9.78,0.286,9.45,100,83,5.7,99.9,11.59,0.17,11.39,11.63,0.59,11.59
4405,2020-10-12 10:00:00+03,431,123.8,228.6,558.2,793.1,1054.5,1219.9,1367.7,11.09,0.63,10.15,100,96.6,6.2,99.3,34.2,0.99,33.14,34.13,2.37,33.71
4405,2020-10-12 11:00:00+03,2242.5,418.5,886.1,1508.9,2057.1,2793.9,3241.8,3968.8,13.77,0.901,10.5,98.7,95.3,1.7,71.8,124.34,6.8,117.27,114.14,13.42,110.54
4405,2020-10-12 12:00:00+03,4325.1,1582.3,1875.6,2514.5,3633,4346.9,5074.4,6424.8,16.59,0.968,10.9,91.2,85.9,1,36.9,222.7,31.57,190.65,190.24,57.1,171.11
4405,2020-10-12 13:00:00+03,5363.4,2169.2,2653.1,4051.8,5528.5,6365.5,7101.6,7411.1,17.99,0.982,11.2,86.7,77,16.3,32.9,271.76,61.17,210.02,233.9,110.29,192.91
4405,2020-10-12 14:00:00+03,6357.4,2033.9,2912.3,3770.6,4595.3,6307.4,6763.3,7201.4,19.36,0.99,11.4,98,97.9,0.2,5.3,320.54,49.29,270.55,284.44,96.32,248.32
4405,2020-10-12 15:00:00+03,4935.2,1281.2,2263.3,2909.1,4364.6,5081,5527.4,5994.6,17.79,0.976,11.5,99.8,99.6,3.4,62.7,253.18,19.08,233.55,237.68,44.66,222.26
4405,2020-10-12 16:00:00+03,2305.8,867.8,1269.4,1703.3,2201.7,2904.5,3476.5,3903.2,14.57,0.902,11.4,100,99.8,100,54.4,128.49,6.92,121.28,128.61,22.57,122.2
4405,2020-10-12 17:00:00+03,343.3,260.7,361.1,674.9,863,1166.4,1381,1705.2,11.51,0.586,10.8,100,100,100,15.8,29.3,0.02,29.22,29.75,0.13,29.73
4405,2020-10-12 18:00:00+03,45.6,20.2,39.1,63.4,110.2,170,197,232.6,10.5,0.229,10.25,100,100,44.8,5.1,9.97,0,9.95,10.13,0.18,10.12
4405,2020-10-12 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2,NaN,10.2,18,0,0,18,NaN,NaN,NaN,0.59,0,0.59
4405,2020-10-12 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.25,NaN,10.25,98.5,0,0,98.5,NaN,NaN,NaN,0.06,0.02,0.06
4405,2020-10-12 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3,NaN,10.3,92.7,26.3,8.1,90.5,NaN,NaN,NaN,0,0,0
4405,2020-10-12 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.25,NaN,10.25,100,5.6,100,100,NaN,NaN,NaN,0,0,0
4405,2020-10-12 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3,NaN,9.3,99.9,43.7,99.3,57.2,NaN,NaN,NaN,0,0,0
4405,2020-10-13 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.45,NaN,8.45,100,71.5,100,70.9,NaN,NaN,NaN,0,0,0
4405,2020-10-13 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.55,NaN,8.55,100,2.1,100,100,NaN,NaN,NaN,0,0,0
4405,2020-10-13 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.75,NaN,8.75,100,40.8,100,23.2,NaN,NaN,NaN,0,0,0
4405,2020-10-13 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.05,NaN,9.05,74.6,26.7,21.6,52.9,NaN,NaN,NaN,0,0,0
4405,2020-10-13 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2,NaN,9.2,100,100,100,53.4,NaN,NaN,NaN,0,0,0
4405,2020-10-13 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1,NaN,9.1,90,0.8,49.7,83.3,NaN,NaN,NaN,0,0,0
4405,2020-10-13 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.05,NaN,9.05,100,93.6,100,100,NaN,NaN,NaN,0,0,0
4405,2020-10-13 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.05,NaN,9.05,100,87.7,98.5,100,NaN,NaN,NaN,0,0,0
4405,2020-10-13 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.85,NaN,8.85,100,0,100,99.7,NaN,NaN,NaN,0,0,0
4405,2020-10-13 09:00:00+03,40.5,6.4,15.5,27,45.5,106.9,132.6,152,9.02,0.213,8.75,99.9,1,99.4,89.1,9.54,0.31,9.21,9.43,1.05,9.37
4405,2020-10-13 10:00:00+03,1894.8,149.5,253.7,464.4,1091.9,1989,2763.7,2881.5,12.32,0.882,9.2,31.3,0,12,22.8,107.8,16.73,90.72,83.64,40.37,76.78
4405,2020-10-13 11:00:00+03,5610.7,407.4,777.4,1372.5,3192.6,5412.1,5900,5972.3,18.03,0.986,9.95,33.9,0,0,33.9,284.06,69.93,213.42,209.31,139.4,172.71
4405,2020-10-13 12:00:00+03,7099.9,377.6,876,1582.4,3144.3,6558.3,7534.5,7609,20.9,0.991,10.65,30.9,0,0,30.9,356.33,102.95,252.59,276.38,188.02,214.45
4405,2020-10-13 13:00:00+03,6775.2,254.4,1674,3122.6,5399.8,7560.6,7957.9,8103.3,20.94,0.988,11.05,100,0,0,100,341.03,104.53,235.77,279.68,190.36,210.07
4405,2020-10-13 14:00:00+03,3249.5,202.4,1138.5,2542.8,4435.5,5929.7,6684,6962,16.14,0.939,11.1,22.6,0,0,22.6,172.72,32.22,140.13,158.98,63.65,135.49
4405,2020-10-13 15:00:00+03,6153.2,213.7,1249.9,1981.7,3989.3,5530.6,6186.9,6573.3,20.5,0.983,11.25,89.5,0,0,89.5,315.01,85.71,228.54,285.04,203.35,216.12
4405,2020-10-13 16:00:00+03,1781.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.23,0.867,11.2,100,0,0,100,104.07,12.16,91.66,103.5,40.4,92.28
4405,2020-10-13 17:00:00+03,943.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.73,0.769,10.9,29.2,0,0,29.2,62.62,3.78,58.68,65.17,24.71,60.48
4405,2020-10-13 18:00:00+03,461.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.64,0.642,10.55,45,0,0,45,35.98,0,35.83,43.42,16.55,42.07
4405,2020-10-13 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.75,NaN,9.75,3.9,0,0,3.9,NaN,NaN,NaN,0.54,0.02,0.54
4405,2020-10-13 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5,NaN,8.5,25.2,0,0,25.2,NaN,NaN,NaN,0.04,0.03,0.04
4405,2020-10-13 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.55,NaN,7.55,46.2,2.1,0,45.2,NaN,NaN,NaN,0,0,0
4405,2020-10-13 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,7,62.4,43.5,0,33.4,NaN,NaN,NaN,0,0,0
4405,2020-10-13 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5,NaN,6.5,65.2,49.5,0,30.7,NaN,NaN,NaN,0,0,0
4405,2020-10-14 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05,NaN,6.05,14.4,0.4,0,14.1,NaN,NaN,NaN,0,0,0
4405,2020-10-14 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.65,NaN,5.65,18.9,0,0,18.9,NaN,NaN,NaN,0,0,0
4405,2020-10-14 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4,NaN,5.4,0,0,0,0,NaN,NaN,NaN,0,0,0
4405,2020-10-14 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.05,NaN,5.05,0.1,0.1,0,0,NaN,NaN,NaN,0,0,0
4357,2020-10-06 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1,NaN,14.1,100,24.1,0.1,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.15,NaN,14.15,100,48.4,22.6,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2,NaN,14.2,100,78.9,99.3,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.1,NaN,14.1,100,4.3,100,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.95,NaN,13.95,100,68.9,100,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9,NaN,13.9,100,100,100,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.55,NaN,13.55,100,91.9,100,100,NaN,NaN,NaN,0,0,0
4357,2020-10-06 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.1,NaN,13.1,100,70.2,100,100,NaN,NaN,NaN,0.07,0,0.07
4357,2020-10-06 09:00:00+03,0,0,0,0,0,0,0,0,12.85,0,12.8,100,100,100,100,2.13,0,2.12,2.16,0.01,2.15
4357,2020-10-06 10:00:00+03,0,0,0,0,0,0,0,0,12.59,0,12.5,100,0,99.9,100,4.14,0,4.13,4.2,0,4.2
4357,2020-10-06 11:00:00+03,995.9,111.1,171.4,290.4,517.2,1072.6,2381.5,3262.1,14.34,0.774,12.85,91.6,0,1.6,91.5,64.25,5.41,58.71,62.77,10.07,59.73
4357,2020-10-06 12:00:00+03,4048.4,239.2,654.4,1424.1,3402.7,4829,5992.2,6992.3,18.65,0.953,13.75,99.4,98.9,19.9,36.8,211.64,27.27,183.94,186.2,46.65,168.95
4357,2020-10-06 13:00:00+03,5223.1,325,1228.7,3216.3,4453.4,6155.9,6988.3,7757.8,20.64,0.969,14.55,99.9,99.9,0,3.2,269.08,15.42,253.12,249.11,26.24,238.42
4357,2020-10-06 14:00:00+03,4744.1,533.9,1071.8,2117.2,3862.4,4928.1,5920.9,6873.4,21.05,0.959,15.35,100,99.8,1.2,95.1,247.07,17.24,229.32,234.6,31.6,221.59
4357,2020-10-06 15:00:00+03,1166.6,107.8,350,589,1265.6,2348.3,3217,4681,17.24,0.791,15.5,100,100,0.1,81.8,73.72,0.83,72.75,74.67,1.79,73.98
4357,2020-10-06 16:00:00+03,1010.1,98.5,285,497.2,859.5,1584.2,2337.6,2810.6,16.65,0.769,15.1,100,99.9,99.7,100,65.64,0.01,65.5,66.63,0.02,66.62
4357,2020-10-06 17:00:00+03,33.3,27.1,31.8,54.9,103.4,199.9,391.9,486.2,14.91,0.184,14.7,100,61.2,100,100,9.06,0.04,9,9.2,0.21,9.15
4357,2020-10-06 18:00:00+03,0,0,0,0,0,0,0,0,14.1,0,14.05,100,0.3,100,99.9,1.92,0,1.92,1.95,0,1.95
4357,2020-10-06 19:00:00+03,0,0,0,0,0,0,0,0,13.77,0,13.75,100,4.2,97.3,100,0.79,0,0.79,0.81,0.02,0.81
4357,2020-10-06 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.75,NaN,13.75,71,0,0,71,NaN,NaN,NaN,0,0.01,0
4357,2020-10-06 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,NaN,13.5,96,0,0,96,NaN,NaN,NaN,0.01,0.01,0.01
4357,2020-10-06 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.05,NaN,13.05,0.9,0,0,0.9,NaN,NaN,NaN,0,0,0
4357,2020-10-06 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,NaN,12.7,16.3,0,0,16.3,NaN,NaN,NaN,0,0,0
4357,2020-10-07 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.8,NaN,12.8,99.7,0,0,99.7,NaN,NaN,NaN,0,0,0
4357,2020-10-07 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.95,NaN,12.95,99.5,0,96.6,94.9,NaN,NaN,NaN,0,0,0
4357,2020-10-07 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,NaN,12.7,78.1,0,2.9,77.7,NaN,NaN,NaN,0,0,0
4357,2020-10-07 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.5,NaN,12.5,10,0,4.9,5.3,NaN,NaN,NaN,0,0,0
4357,2020-10-07 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.45,NaN,12.45,16.6,0,12.9,4.2,NaN,NaN,NaN,0,0,0
4357,2020-10-07 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.35,NaN,12.35,25.4,0,23.7,2.2,NaN,NaN,NaN,0,0,0
4357,2020-10-07 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.35,NaN,12.35,95.8,42.5,92.2,8.3,NaN,NaN,NaN,0,0,0
4357,2020-10-07 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.3,NaN,12.3,99.7,95.6,90.7,25.3,NaN,NaN,NaN,0,0,0
4357,2020-10-07 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.05,NaN,12.05,92.3,89.7,10.6,17.2,NaN,NaN,NaN,0.88,0.03,0.88
4357,2020-10-07 09:00:00+03,799.7,179.9,224.8,262,367.6,742.9,934.5,1091,13.44,0.738,12,84.1,0,69.7,47.8,54.65,4.52,49.71,40.9,14.15,39.63
4357,2020-10-07 10:00:00+03,1676.5,287.8,449.9,689.1,1114.7,2057.1,2659.1,3127.3,14.94,0.855,12.3,99.4,0,99.4,8.1,98.16,11.29,86.62,82.72,25.46,77.56
4357,2020-10-07 11:00:00+03,917.5,267.4,437.5,873.5,1210.7,2629.6,3395.2,3779.5,14.14,0.76,12.5,100,0,99.8,99.6,60.29,1.77,58.4,60.39,3.32,59.41
4357,2020-10-07 12:00:00+03,470.6,466.3,646.7,965.6,1520.8,2368.2,3759.4,4008.5,13.36,0.641,12.35,100,0,99.6,99.9,36.65,0.45,36.13,37.04,0.78,36.75
4357,2020-10-07 13:00:00+03,2121.6,665.2,1132.5,1577.2,2732.3,4690.1,5630.3,6813.7,15.87,0.886,12.55,99.9,4.2,99.6,47.9,119.38,13.94,105.2,112.59,23.95,102.98
4357,2020-10-07 14:00:00+03,2896.4,1048.5,1832.3,2622.1,3348.7,5268,6363.8,7090.4,17.45,0.92,13.1,84.8,64,49.4,15.3,156.85,28.95,127.57,146.69,53.61,124.95
4357,2020-10-07 15:00:00+03,5701.4,1116.5,1777.6,3050,4058.4,5349.5,6597,6900.5,21.83,0.971,13.75,37,2.5,33.7,2.2,293.98,55.61,237.72,274.23,121.94,228.34
4357,2020-10-07 16:00:00+03,4073.5,871,1571.2,2804.7,3580.9,4355.1,4933.9,5093.3,20.13,0.948,14.25,30.5,6.7,19.7,7.1,217.81,38.68,178.59,214.66,115.16,178.33
4357,2020-10-07 17:00:00+03,2656.5,955,1119.1,1508.8,2011.1,2483.6,2823.5,2883.2,18.39,0.906,14.3,79,41.4,38.4,42.1,150.1,13.07,136.65,160.22,69.65,144.38
4357,2020-10-07 18:00:00+03,459.5,256.7,293.4,429.7,594.8,765.5,835.4,906.5,15.2,0.633,14.15,100,43.3,100,0.3,36.5,0.23,36.19,40.1,10.92,38.8
4357,2020-10-07 19:00:00+03,0,0,0,0,0,0,0,0,13.96,0,13.95,100,47.3,100,0.1,0.5,0,0.5,0.51,0.01,0.51
4357,2020-10-07 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.65,NaN,13.65,100,36,100,35.9,NaN,NaN,NaN,0.07,0.03,0.07
4357,2020-10-07 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,NaN,13.5,99.9,16.4,59.6,99.6,NaN,NaN,NaN,0,0.02,0
4357,2020-10-07 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.65,NaN,13.65,93.4,64.4,59.5,56.5,NaN,NaN,NaN,0,0,0
4357,2020-10-07 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6,NaN,13.6,99.9,24.1,92.8,98.3,NaN,NaN,NaN,0,0,0
4357,2020-10-08 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.35,NaN,13.35,42.3,40.6,0,3.2,NaN,NaN,NaN,0,0,0
4357,2020-10-08 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.05,NaN,13.05,95.8,95.3,0,9.4,NaN,NaN,NaN,0,0,0
4357,2020-10-08 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,NaN,12.7,99.9,99.9,2.1,6.8,NaN,NaN,NaN,0,0,0
4357,2020-10-08 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.3,NaN,12.3,98.8,98.6,11.3,2.8,NaN,NaN,NaN,0,0,0
4357,2020-10-08 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.95,NaN,11.95,99.6,98.9,56.7,22.5,NaN,NaN,NaN,0,0,0
4357,2020-10-08 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.7,NaN,11.7,98.8,89,82.7,33.3,NaN,NaN,NaN,0,0,0
4357,2020-10-08 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.6,NaN,11.6,99.9,94,96.1,56.6,NaN,NaN,NaN,0,0,0
4357,2020-10-08 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.75,NaN,11.75,100,85.8,100,96.9,NaN,NaN,NaN,0,0,0
4357,2020-10-08 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,12,100,99.1,100,99.5,NaN,NaN,NaN,0,0,0
4357,2020-10-08 09:00:00+03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.17,0,12.1,100,99.9,100,36,2.34,0,2.34,2.38,0,2.38
4357,2020-10-08 10:00:00+03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.25,0,12.1,100,100,100,28.4,5.33,0,5.32,5.41,0,5.41
4357,2020-10-08 11:00:00+03,51.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.29,0.245,12,100,99.7,100,86.1,10.52,0,10.5,10.68,0,10.68
4357,2020-10-08 12:00:00+03,143.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.38,0.417,11.9,100,100,100,56.2,17.13,0.02,17.08,17.39,0.04,17.38
4357,2020-10-08 13:00:00+03,1002.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.87,0.776,12.05,98.3,97.9,78.9,17,64.39,7.19,57.08,62.27,12.47,57.34
4357,2020-10-08 14:00:00+03,6321.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.61,0.98,12.8,97.7,0,0,97.7,321.03,98.86,221.49,280.05,185,206.15
4357,2020-10-08 15:00:00+03,4963.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.22,0.966,13.4,54.2,0,0,54.2,257.44,59.34,197.52,238.44,131.79,189.68
4357,2020-10-08 16:00:00+03,3840.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.53,0.948,13.15,98,0,0,98,205.86,41.62,163.72,202.12,126.14,163.12
4357,2020-10-08 17:00:00+03,2226.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.36,0.891,12.95,50.3,0,0,50.3,128.97,14.03,114.58,137.29,77.2,120.22
4357,2020-10-08 18:00:00+03,668.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.28,0.704,12.95,93.6,0,0,93.6,47.74,0.32,47.37,56.63,20.36,54.34
